date,regime,rho,target_skewness,fitted_skewness,skewness_error,feasible
2013-07-25,No-arbitrage enforced,-0.28313436591183283,-1.7849999999999995,-1.7850000000000434,-4.39648317751562e-14,True
2013-07-26,No-arbitrage enforced,-0.2901792346640803,-1.8230000000000004,-1.8230000000000484,-4.796163466380676e-14,True
2013-07-29,No-arbitrage enforced,-0.3037521648086415,-1.8930000000000007,-1.8930000000000067,-5.995204332975845e-15,True
2013-07-30,No-arbitrage enforced,-0.31256090915508594,-1.939,-1.9390000000000032,-3.1086244689504383e-15,True
2013-07-31,No-arbitrage enforced,-0.2832844055446101,-1.7849999999999995,-1.7850000000000397,-4.0190073491430667e-14,True
2013-08-01,No-arbitrage enforced,-0.23154905181938387,-1.5060000000000002,-1.5060000000024425,-2.4422686095704194e-12,True
2013-08-02,No-arbitrage enforced,-0.2649564990147471,-1.689,-1.689000000000743,-7.429612480791548e-13,True
2013-08-05,No-arbitrage enforced,-0.2583037074145569,-1.653,-1.653000000000929,-9.29034627006331e-13,True
2013-08-06,No-arbitrage enforced,-0.30644842672049444,-1.9090000000000003,-1.9090000000000131,-1.2878587085651816e-14,True
2013-08-07,No-arbitrage enforced,-0.2917991469317261,-1.8310000000000002,-1.8310000000000293,-2.90878432451791e-14,True
2013-08-08,No-arbitrage enforced,-0.2947071248061152,-1.847,-1.8470000000000402,-4.0190073491430667e-14,True
2013-08-09,No-arbitrage enforced,-0.3695996437451868,-2.2299999999999995,-2.23,-4.440892098500626e-16,True
2013-08-12,No-arbitrage enforced,-0.23848916471630976,-1.5439999999999998,-1.5440000000007765,-7.767120280277595e-13,True
2013-08-13,No-arbitrage enforced,-0.2452272928150176,-1.5810000000000002,-1.5810000000007647,-7.644995747568828e-13,True
2013-08-14,No-arbitrage enforced,-0.31121386888100416,-1.9329999999999998,-1.9330000000000036,-3.774758283725532e-15,True
2013-08-15,No-arbitrage enforced,-0.24531691254656238,-1.5819999999999994,-1.582000000000159,-1.596500709410975e-13,True
2013-08-16,No-arbitrage enforced,-0.2713796663848461,-1.7209999999999994,-1.721000000000034,-3.4638958368304884e-14,True
2013-08-19,No-arbitrage enforced,-0.28933569018158684,-1.8150000000000006,-1.8150000000000164,-1.5765166949677223e-14,True
2013-08-20,No-arbitrage enforced,-0.28777526247471025,-1.8069999999999993,-1.8070000000000133,-1.3988810110276972e-14,True
2013-08-21,No-arbitrage enforced,-0.2706191148789617,-1.717,-1.7170000000000314,-3.1308289294429414e-14,True
2013-08-22,No-arbitrage enforced,-0.3096896381228157,-1.9209999999999994,-1.9210000000000056,-6.217248937900877e-15,True
2013-08-23,No-arbitrage enforced,-0.32721255472404515,-2.0129999999999995,-2.0130000000000026,-3.1086244689504383e-15,True
2013-08-26,No-arbitrage enforced,-0.29970109881262613,-1.8689999999999998,-1.8690000000000047,-4.884981308350689e-15,True
2013-08-27,No-arbitrage enforced,-0.2878968088894266,-1.8069999999999993,-1.8070000000000073,-7.993605777301127e-15,True
2013-08-28,No-arbitrage enforced,-0.2770917361407838,-1.7510000000000006,-1.7510000000000239,-2.3314683517128287e-14,True
2013-08-29,No-arbitrage enforced,-0.27129355084848206,-1.7209999999999994,-1.7210000000000312,-3.175237850427948e-14,True
2013-08-30,No-arbitrage enforced,-0.27646660102913184,-1.7480000000000004,-1.7480000000000073,-6.8833827526759706e-15,True
2013-09-03,No-arbitrage enforced,-0.2619481194214067,-1.672,-1.6720000000000503,-5.040412531798211e-14,True
2013-09-04,No-arbitrage enforced,-0.2668141396586685,-1.6969999999999998,-1.6970000000000864,-8.659739592076221e-14,True
2013-09-05,No-arbitrage enforced,-0.27444544323036424,-1.7370000000000005,-1.7370000000000432,-4.263256414560601e-14,True
2013-09-06,No-arbitrage enforced,-0.2994798181642574,-1.8670000000000002,-1.8670000000000027,-2.4424906541753444e-15,True
2013-09-09,No-arbitrage enforced,-0.3058542088130144,-1.9,-1.9000000000000012,-1.3322676295501878e-15,True
2013-09-10,No-arbitrage enforced,-0.3237993627582681,-1.9939999999999998,-1.9940000000000007,-8.881784197001252e-16,True
2013-09-11,No-arbitrage enforced,-0.3378647346116565,-2.0680000000000005,-2.067999999999999,1.3322676295501878e-15,True
2013-09-12,No-arbitrage enforced,-0.3184248193787058,-1.967,-1.966999999999996,3.9968028886505635e-15,True
2013-09-13,No-arbitrage enforced,-0.32712083976767553,-2.0120000000000005,-2.012000000000002,-1.3322676295501878e-15,True
2013-09-16,No-arbitrage enforced,-0.30241851998266506,-1.8840000000000003,-1.8840000000000021,-1.7763568394002505e-15,True
2013-09-17,No-arbitrage enforced,-0.3564071606685771,-2.1590000000000003,-2.1589999999999994,8.881784197001252e-16,True
2013-09-18,No-arbitrage enforced,-0.2161402789552647,-1.422,-1.4220000000037258,-3.725908470642025e-12,True
2013-09-19,No-arbitrage enforced,-0.24306082600507292,-1.5689999999999997,-1.5690000000012445,-1.2447820552097255e-12,True
2013-09-20,No-arbitrage enforced,-0.24636982588240205,-1.5870000000000004,-1.5870000000008102,-8.097966741615892e-13,True
2013-09-23,No-arbitrage enforced,-0.307015420946189,-1.908,-1.9080000000000032,-3.3306690738754696e-15,True
2013-09-24,No-arbitrage enforced,-0.3113587167651662,-1.9310000000000003,-1.931000000000003,-2.6645352591003757e-15,True
2013-09-25,No-arbitrage enforced,-0.27586380029463076,-1.7450000000000003,-1.745000000000044,-4.374278717023117e-14,True
2013-09-26,No-arbitrage enforced,-0.36482655723075813,-2.2030000000000003,-2.203,4.440892098500626e-16,True
2013-09-27,No-arbitrage enforced,-0.41667442684769324,-2.4480000000000004,-2.448000000546576,-5.465756736100502e-10,True
2013-09-30,No-arbitrage enforced,-0.3963412156387181,-2.345999999999999,-2.3460000012231355,-1.2231362589432138e-09,True
2013-10-01,No-arbitrage enforced,-0.4012179236098995,-2.3739999999999997,-2.3739999999999997,0.0,True
2013-10-02,No-arbitrage enforced,-0.39759982490584334,-2.3519999999999994,-2.3520000017513882,-1.7513888117548504e-09,True
2013-10-03,No-arbitrage enforced,-0.3731057938123172,-2.2310000000000003,-2.231,4.440892098500626e-16,True
2013-10-04,No-arbitrage enforced,-0.4074228469344831,-2.3980000000000006,-2.398000000815125,-8.151244124121604e-10,True
2013-10-07,No-arbitrage enforced,-0.3935009446273906,-2.3230000000000004,-2.32300000062149,-6.214895265088671e-10,True
2013-10-08,No-arbitrage enforced,-0.34116300882662454,-2.072,-2.0720000000000005,-4.440892098500626e-16,True
2013-10-09,No-arbitrage enforced,-0.380632701459735,-2.2620000000000005,-2.262000001201296,-1.2012955075135778e-09,True
2013-10-10,No-arbitrage enforced,-0.3307036740296727,-2.025,-2.024999999999999,8.881784197001252e-16,True
2013-10-11,No-arbitrage enforced,-0.5638745800368823,-3.097,-3.097,0.0,True
2013-10-14,No-arbitrage enforced,-0.5210297176072467,-2.913999999999999,-2.914000000000018,-1.9095836023552692e-14,True
2013-10-15,No-arbitrage enforced,-0.5720818232098384,-3.100999999999999,-3.101000000792706,-7.927067890989292e-10,True
2013-10-16,No-arbitrage enforced,-0.4318312841848053,-2.5239999999999996,-2.5240000002135288,-2.1352919432615636e-10,True
2013-10-17,No-arbitrage enforced,-0.4606718366714481,-2.6680000000000006,-2.6680000000644424,-6.444178524134259e-11,True
2013-10-18,No-arbitrage enforced,-0.565427566735893,-3.1349999999999993,-3.1349999999999993,0.0,True
2013-10-21,No-arbitrage enforced,-0.5496945773661456,-3.066999999999999,-3.0669999999999997,-8.881784197001252e-16,True
2013-10-22,No-arbitrage enforced,-0.5155004661224526,-2.916999999999999,-2.917000000000333,-3.339550858072471e-13,True
2013-10-23,No-arbitrage enforced,-0.6446303781452009,-3.447,-3.446999999999945,5.5067062021407764e-14,True
2013-10-24,No-arbitrage enforced,-0.6688603560187507,-3.541999999999999,-3.5419999743685335,2.5631465394582165e-08,True
2013-10-25,No-arbitrage enforced,-0.6587774566073652,-3.5060000000000002,-3.5059999975206373,2.4793629371799852e-09,True
2013-10-28,No-arbitrage enforced,-0.6134157186546103,-3.327000000000001,-3.3269999999995528,4.480860127387132e-13,True
2013-10-29,No-arbitrage enforced,-0.48014692419417015,-2.758,-2.7580000000144147,-1.4414691662523182e-11,True
2013-10-30,No-arbitrage enforced,-0.4888411572612198,-2.7950000000000004,-2.7950000000056296,-5.629274824059394e-12,True
2013-10-31,No-arbitrage enforced,-0.5915031325669593,-3.2330000000000014,-3.2329999998155334,1.8446799643356826e-10,True
2013-11-01,No-arbitrage enforced,-0.5307117435023699,-2.9840000000000004,-2.9840000000000253,-2.4868995751603507e-14,True
2013-11-04,No-arbitrage enforced,-0.43598237689854824,-2.5569999999999995,-2.557000000525887,-5.258873336799752e-10,True
2013-11-05,No-arbitrage enforced,-0.38311382290202844,-2.2980000000000005,-2.298,4.440892098500626e-16,True
2013-11-06,No-arbitrage enforced,-0.29883381216412946,-1.8689999999999998,-1.869000000000028,-2.8199664825478976e-14,True
2013-11-07,No-arbitrage enforced,-0.40124343870294815,-2.383,-2.382999999999998,2.220446049250313e-15,True
2013-11-08,No-arbitrage enforced,-0.4528831762987478,-2.6370000000000005,-2.637000000154017,-1.5401635522493962e-10,True
2013-11-11,No-arbitrage enforced,-0.43482881763396064,-2.5549999999999997,-2.5550000004451263,-4.4512660224427236e-10,True
2013-11-12,No-arbitrage enforced,-0.5253150530817026,-2.9659999999999997,-2.9660000000000624,-6.261657858885883e-14,True
2013-11-13,No-arbitrage enforced,-0.5557090927274742,-3.100999999999999,-3.1009999999999973,1.7763568394002505e-15,True
2013-11-14,No-arbitrage enforced,-0.6038811592106044,-3.303,-3.3029999912579564,8.742043533516153e-09,True
2013-11-15,No-arbitrage enforced,-0.6138555193585415,-3.346000000000001,-3.3459999999943957,5.60529400672749e-12,True
2013-11-18,No-arbitrage enforced,-0.7135918869383138,-3.7060000000000004,-3.705999624404344,3.755956563544771e-07,True
2013-11-19,No-arbitrage enforced,-0.6225814091580946,-3.3620000000000005,-3.3619999998688415,1.311590835939569e-10,True
2013-11-20,No-arbitrage enforced,-0.6132411060363351,-3.325,-3.3249999999996,4.001243780749064e-13,True
2013-11-21,No-arbitrage enforced,-0.41592987355043215,-2.4629999999999996,-2.462999999999999,4.440892098500626e-16,True
2013-11-22,No-arbitrage enforced,-0.6216709387331284,-3.375999999999999,-3.375999992805002,7.1949970426032905e-09,True
2013-11-25,No-arbitrage enforced,-0.6358344440227676,-3.422999999999999,-3.4229999999999845,1.4654943925052066e-14,True
2013-11-26,No-arbitrage enforced,-0.6208583180263905,-3.3639999999999985,-3.363999999878809,1.2118972492203284e-10,True
2013-11-27,No-arbitrage enforced,-0.6260991427674668,-3.3819999999999992,-3.3819999989038463,1.096152946189477e-09,True
2013-11-29,No-arbitrage enforced,-0.5548117358562857,-3.0819999999999994,-3.082,-4.440892098500626e-16,True
2013-12-02,No-arbitrage enforced,-0.5760826337461264,-3.163999999999999,-3.1640000015512575,-1.5512586770682901e-09,True
2013-12-03,No-arbitrage enforced,-0.5953092321702343,-3.2379999999999995,-3.237999999999876,1.234568003383174e-13,True
2013-12-04,No-arbitrage enforced,-0.5772194589666613,-3.1629999999999994,-3.1630000010398494,-1.0398499838970565e-09,True
2013-12-05,No-arbitrage enforced,-0.49311085489859763,-2.8009999999999993,-2.8010000000018302,-1.830979812211808e-12,True
2013-12-06,No-arbitrage enforced,-0.5913874165415127,-3.2319999999999993,-3.231999999926472,7.352740638566502e-11,True
2013-12-09,No-arbitrage enforced,-0.4480124145059179,-2.6090000000000004,-2.609000000140157,-1.40156775074729e-10,True
2013-12-10,No-arbitrage enforced,-0.4614801700435911,-2.6680000000000006,-2.6680000000377455,-3.774491830199622e-11,True
2013-12-11,No-arbitrage enforced,-0.46538648805874006,-2.6739999999999995,-2.6740000000131796,-1.3180123659140008e-11,True
2013-12-12,No-arbitrage enforced,-0.42973813176706827,-2.5090000000000003,-2.509000000216415,-2.1641444192255221e-10,True
2013-12-13,No-arbitrage enforced,-0.4544830529192815,-2.622,-2.6220000000318047,-3.1804781031041784e-11,True
2013-12-16,No-arbitrage enforced,-0.49944749643305636,-2.8210000000000006,-2.8210000000005007,-5.000444502911705e-13,True
2013-12-17,No-arbitrage enforced,-0.5122287900741542,-2.875,-2.8750000000000973,-9.725553695716371e-14,True
2013-12-18,No-arbitrage enforced,-0.6758096959798772,-3.558000000000001,-3.557999994816839,5.183162343769254e-09,True
2013-12-19,No-arbitrage enforced,-0.7404747581541881,-3.7860000000000014,-3.7803913011491224,0.0056086988508790014,True
2013-12-20,No-arbitrage enforced,-0.7394302642539794,-4.3199999999999985,-3.7831849501194545,0.536815049880544,True
2013-12-23,No-arbitrage enforced,-0.7287912787150692,-3.8110000000000013,-3.7602583031693895,0.050741696830611804,True
2013-12-24,No-arbitrage enforced,-0.7035684549032031,-3.7879999999999994,-3.68163015318519,0.10636984681480932,True
2013-12-26,No-arbitrage enforced,-0.6981813954854198,-3.6650000000000005,-3.664998924396699,1.075603301536887e-06,True
2013-12-27,No-arbitrage enforced,-0.7007894680728145,-3.6719999999999997,-3.6719999999974617,2.537969834293108e-12,True
2013-12-30,No-arbitrage enforced,-0.6423176203334426,-3.4360000000000013,-3.435999978336146,2.1663855154230305e-08,True
2013-12-31,No-arbitrage enforced,-0.6240663107950211,-3.3629999999999995,-3.3629999999925957,7.403855306620244e-12,True
2014-01-02,No-arbitrage enforced,-0.6284964500443888,-3.372999999999999,-3.372999999954517,4.548184051600401e-11,True
2014-01-03,No-arbitrage enforced,-0.6457257427652983,-3.4460000000000006,-3.445999999999743,2.575717417130363e-13,True
2014-01-06,No-arbitrage enforced,-0.5825061966056007,-3.1990000000000007,-3.199000000200865,-2.0086421415044242e-10,True
2014-01-07,No-arbitrage enforced,-0.5128591925580461,-2.9099999999999993,-2.910000000000703,-7.038813976123492e-13,True
2014-01-08,No-arbitrage enforced,-0.5208904535734888,-2.9460000000000006,-2.9460000000002418,-2.41140440948584e-13,True
2014-01-09,No-arbitrage enforced,-0.5535820542301924,-3.0870000000000006,-3.087000000000001,-4.440892098500626e-16,True
2014-01-10,No-arbitrage enforced,-0.44666673816652186,-2.6150000000000007,-2.615000000458097,-4.5809622761794344e-10,True
2014-01-13,No-arbitrage enforced,-0.5481676621930422,-3.059,-3.059000000000002,-1.7763568394002505e-15,True
2014-01-14,No-arbitrage enforced,-0.6134701526492662,-3.343000000000001,-3.3429999999971876,2.8133051444001467e-12,True
2014-01-15,No-arbitrage enforced,-0.5951693387292796,-3.2689999999999997,-3.2689999999945942,5.405453862294962e-12,True
2014-01-16,No-arbitrage enforced,-0.6909411952854616,-3.6349999999999993,-3.6349999553856764,4.461432290270295e-08,True
2014-01-17,No-arbitrage enforced,-0.7116712974915452,-3.9620000000000006,-3.7113506149088282,0.2506493850911724,True
2014-01-21,No-arbitrage enforced,-0.7337296026823835,-3.877000000000001,-3.7805022953806042,0.09649770461939688,True
2014-01-22,No-arbitrage enforced,-0.730302425877203,-3.8919999999999986,-3.76922157134862,0.12277842865137867,True
2014-01-23,No-arbitrage enforced,-0.6792217836165029,-3.5710000000000006,-3.570999999726259,2.7374147393288695e-10,True
2014-01-24,No-arbitrage enforced,-0.5859778283721171,-3.1610000000000014,-3.1610000000046785,-4.6771475581408595e-12,True
2014-01-27,No-arbitrage enforced,-0.5140494935784372,-2.872999999999999,-2.8730000000000255,-2.6645352591003757e-14,True
2014-01-28,No-arbitrage enforced,-0.5010757611391937,-2.830000000000001,-2.830000000000429,-4.2810199829546036e-13,True
2014-01-29,No-arbitrage enforced,-0.4676001653017526,-2.6709999999999994,-2.671000000005775,-5.775824263309914e-12,True
2014-01-30,No-arbitrage enforced,-0.49476846664429186,-2.7909999999999995,-2.7910000000006376,-6.3815619455454e-13,True
2014-01-31,No-arbitrage enforced,-0.5073498578385429,-2.8370000000000006,-2.8370000000000664,-6.572520305780927e-14,True
2014-02-03,No-arbitrage enforced,-0.46056284186321234,-2.617,-2.6170000000011844,-1.184385922670117e-12,True
2014-02-04,No-arbitrage enforced,-0.48259648768176333,-2.7260000000000004,-2.7260000000008078,-8.073541835074138e-13,True
2014-02-05,No-arbitrage enforced,-0.49622635192771175,-2.779000000000001,-2.7790000000000887,-8.79296635503124e-14,True
2014-02-06,No-arbitrage enforced,-0.42284664428935853,-2.468000000000001,-2.4680000001893587,-1.893578627232273e-10,True
2014-02-07,No-arbitrage enforced,-0.516376386620838,-2.900999999999999,-2.9010000000001375,-1.3855583347321954e-13,True
2014-02-10,No-arbitrage enforced,-0.4546101634390458,-2.6260000000000003,-2.626000000070315,-7.031486504160966e-11,True
2014-02-11,No-arbitrage enforced,-0.4629881018197661,-2.6700000000000004,-2.670000000052044,-5.204370268074854e-11,True
2014-02-12,No-arbitrage enforced,-0.4877553474407438,-2.7840000000000003,-2.784000000006459,-6.458833468059311e-12,True
2014-02-13,No-arbitrage enforced,-0.5038162282001446,-2.8569999999999993,-2.8570000000016584,-1.659117287999834e-12,True
2014-02-14,No-arbitrage enforced,-0.5179270936591075,-2.925,-2.925000000000479,-4.791722574282176e-13,True
2014-02-18,No-arbitrage enforced,-0.40987513248565755,-2.425,-2.4250000000000007,-8.881784197001252e-16,True
2014-02-19,No-arbitrage enforced,-0.5193722754679883,-2.9120000000000004,-2.9120000000001434,-1.4299672557172016e-13,True
2014-02-20,No-arbitrage enforced,-0.647290727801686,-3.4370000000000003,-3.436999999999995,5.329070518200751e-15,True
2014-02-21,No-arbitrage enforced,-0.7458519594468074,-3.878999999999999,-3.789345803165283,0.08965419683471598,True
2014-02-24,No-arbitrage enforced,-0.6478208953722366,-3.447,-3.4469999999999987,1.3322676295501878e-15,True
2014-02-25,No-arbitrage enforced,-0.3622668387532491,-2.192,-2.191999999999999,1.3322676295501878e-15,True
2014-02-26,No-arbitrage enforced,-0.5907044019186372,-3.222,-3.221999999999998,1.7763568394002505e-15,True
2014-02-27,No-arbitrage enforced,-0.7234409055792562,-3.724000000000001,-3.7239999970884945,2.911506591374291e-09,True
2014-02-28,No-arbitrage enforced,-0.721224550679201,-3.7169999999999987,-3.7169999998601306,1.3986811708832647e-10,True
2014-03-03,No-arbitrage enforced,-0.5204183733007666,-2.9120000000000004,-2.91200000000004,-3.952393967665557e-14,True
2014-03-04,No-arbitrage enforced,-0.5759362057345718,-3.1650000000000005,-3.1650000000000005,0.0,True
2014-03-05,No-arbitrage enforced,-0.5242299545729546,-2.9490000000000007,-2.9490000000001464,-1.4566126083082054e-13,True
2014-03-06,No-arbitrage enforced,-0.62148028106571,-3.346000000000001,-3.3459999999935905,6.410427744185654e-12,True
2014-03-07,No-arbitrage enforced,-0.5481376499219486,-3.049000000000001,-3.049000000000002,-1.3322676295501878e-15,True
2014-03-10,No-arbitrage enforced,-0.5689535606606557,-3.1349999999999993,-3.134999999999998,1.3322676295501878e-15,True
2014-03-11,No-arbitrage enforced,-0.5402365739962739,-3.0080000000000013,-3.008000000000003,-1.7763568394002505e-15,True
2014-03-12,No-arbitrage enforced,-0.5938123733713084,-3.2330000000000014,-3.232999999999995,6.217248937900877e-15,True
2014-03-13,No-arbitrage enforced,-0.4872660520064611,-2.7659999999999996,-2.7660000000019207,-1.921129921811371e-12,True
2014-03-14,No-arbitrage enforced,-0.4581564652673831,-2.6260000000000003,-2.626000000009059,-9.058531702521577e-12,True
2014-03-17,No-arbitrage enforced,-0.5858293828400285,-3.1870000000000003,-3.187000000014533,-1.4532819392343299e-11,True
2014-03-18,No-arbitrage enforced,-0.5229816152219757,-2.9370000000000003,-2.937000000000079,-7.860379014346108e-14,True
2014-03-19,No-arbitrage enforced,-0.6061545833829483,-3.274000000000001,-3.2739999979607908,2.0392101340860336e-09,True
2014-03-20,No-arbitrage enforced,-0.6370830998025749,-3.402000000000001,-3.401999999400318,5.996829699483897e-10,True
2014-03-21,No-arbitrage enforced,-0.607805412232134,-3.281999999999999,-3.281999994520413,5.479586118184443e-09,True
2014-03-24,No-arbitrage enforced,-0.6050463177198591,-3.2699999999999987,-3.269999999053212,9.467866490808774e-10,True
2014-03-25,No-arbitrage enforced,-0.3603884023785912,-2.181,-2.181,0.0,True
2014-03-26,No-arbitrage enforced,-0.30664386632469187,-1.9049999999999998,-1.9050000000000022,-2.4424906541753444e-15,True
2014-03-27,No-arbitrage enforced,-0.285628888543822,-1.7959999999999994,-1.79600000000001,-1.0658141036401503e-14,True
2014-03-28,No-arbitrage enforced,-0.42589770844683716,-2.498,-2.4980000004890752,-4.890750027186641e-10,True
2014-03-31,No-arbitrage enforced,-0.3893146722824984,-2.325,-2.3249999999999997,4.440892098500626e-16,True
2014-04-01,No-arbitrage enforced,-0.49048891894459645,-2.808000000000001,-2.8080000000057552,-5.754063892027261e-12,True
2014-04-02,No-arbitrage enforced,-0.4733333909371524,-2.7299999999999995,-2.7300000000293565,-2.935696130634824e-11,True
2014-04-03,No-arbitrage enforced,-0.4922187333446779,-2.8129999999999997,-2.813000000004648,-4.648281759500605e-12,True
2014-04-04,No-arbitrage enforced,-0.4600529292608594,-2.661,-2.6610000000634932,-6.349321068910285e-11,True
2014-04-07,No-arbitrage enforced,-0.40501293039611325,-2.3920000000000003,-2.392000001131147,-1.131146731836452e-09,True
2014-04-08,No-arbitrage enforced,-0.41305336024721434,-2.434,-2.434000001047284,-1.0472840372699466e-09,True
2014-04-09,No-arbitrage enforced,-0.5544425598215218,-3.0789999999999993,-3.079,-8.881784197001252e-16,True
2014-04-10,No-arbitrage enforced,-0.4306014723801722,-2.511,-2.511000000205671,-2.056710357578595e-10,True
2014-04-11,No-arbitrage enforced,-0.3785240752702412,-2.2590000000000003,-2.259,4.440892098500626e-16,True
2014-04-14,No-arbitrage enforced,-0.40219480774366834,-2.3760000000000003,-2.376000001322634,-1.3226335582317006e-09,True
2014-04-15,No-arbitrage enforced,-0.5223996416363591,-2.924000000000001,-2.924000000000033,-3.197442310920451e-14,True
2014-04-16,No-arbitrage enforced,-0.4350935773040741,-2.5430000000000006,-2.5430000003411863,-3.411857463220258e-10,True
2014-04-17,No-arbitrage enforced,-0.4877593822733492,-2.7930000000000006,-2.793000000009433,-9.43245481721533e-12,True
2014-04-21,No-arbitrage enforced,-0.3071221429093707,-1.911,-1.9110000000000054,-5.329070518200751e-15,True
2014-04-22,No-arbitrage enforced,-0.4564492054570504,-2.6510000000000007,-2.6510000001012513,-1.0125056348897488e-10,True
2014-04-23,No-arbitrage enforced,-0.4480398963231685,-2.6109999999999998,-2.6110000001778215,-1.7782175731895222e-10,True
2014-04-24,No-arbitrage enforced,-0.4203041050821213,-2.4790000000000005,-2.4790000009425377,-9.425371594318221e-10,True
2014-04-25,No-arbitrage enforced,-0.3632236114405973,-2.1950000000000003,-2.195,4.440892098500626e-16,True
2014-04-28,No-arbitrage enforced,-0.3984356317487798,-2.3689999999999998,-2.369,-4.440892098500626e-16,True
2014-04-29,No-arbitrage enforced,-0.39299274491067565,-2.344,-2.344,0.0,True
2014-04-30,No-arbitrage enforced,-0.4150344989623847,-2.4530000000000003,-2.453000001505661,-1.5056609292685152e-09,True
2014-05-01,No-arbitrage enforced,-0.4224870354857262,-2.4900000000000007,-2.49000000099641,-9.964091773895234e-10,True
2014-05-02,No-arbitrage enforced,-0.40603587038314654,-2.4129999999999994,-2.412999999999999,4.440892098500626e-16,True
2014-05-05,No-arbitrage enforced,-0.39491113749002515,-2.3560000000000003,-2.355999999999999,1.3322676295501878e-15,True
2014-05-06,No-arbitrage enforced,-0.34769175461973545,-2.1180000000000008,-2.118000000000002,-1.3322676295501878e-15,True
2014-05-07,No-arbitrage enforced,-0.3891479546323272,-2.3269999999999995,-2.326999999999999,4.440892098500626e-16,True
2014-05-08,No-arbitrage enforced,-0.4026725056493468,-2.3930000000000007,-2.3929999999999993,1.3322676295501878e-15,True
2014-05-09,No-arbitrage enforced,-0.4365958275049095,-2.5599999999999996,-2.5600000006152377,-6.152380827018078e-10,True
2014-05-12,No-arbitrage enforced,-0.4286313026743691,-2.528,-2.528000001011289,-1.0112888304547596e-09,True
2014-05-13,No-arbitrage enforced,-0.40827053012204667,-2.4299999999999997,-2.4300000000000015,-1.7763568394002505e-15,True
2014-05-14,No-arbitrage enforced,-0.3770885904375682,-2.275,-2.2750000000000012,-1.3322676295501878e-15,True
2014-05-15,No-arbitrage enforced,-0.3955673458657234,-2.3599999999999994,-2.359999999999998,1.3322676295501878e-15,True
2014-05-16,No-arbitrage enforced,-0.47037905205281183,-2.7230000000000003,-2.7230000000541446,-5.4144244643339334e-11,True
2014-05-19,No-arbitrage enforced,-0.49105599828106505,-2.8180000000000005,-2.8180000000086918,-8.691269925975575e-12,True
2014-05-20,No-arbitrage enforced,-0.47675855960517405,-2.747,-2.7470000000213854,-2.1385559989539615e-11,True
2014-05-21,No-arbitrage enforced,-0.3995716430257788,-2.3890000000000002,-2.3890000000000002,0.0,True
2014-05-22,No-arbitrage enforced,-0.3955238873613754,-2.3680000000000008,-2.368000000000001,-4.440892098500626e-16,True
2014-05-23,No-arbitrage enforced,-0.42381608602488974,-2.5129999999999995,-2.513,-4.440892098500626e-16,True
2014-05-27,No-arbitrage enforced,-0.3938651170601013,-2.364,-2.3639999999999994,4.440892098500626e-16,True
2014-05-28,No-arbitrage enforced,-0.405049020201858,-2.4180000000000006,-2.4180000000000024,-1.7763568394002505e-15,True
2014-05-29,No-arbitrage enforced,-0.438323623450143,-2.5810000000000004,-2.581000000711145,-7.11144476639447e-10,True
2014-05-30,No-arbitrage enforced,-0.4055536502960041,-2.4230000000000005,-2.4229999999999996,8.881784197001252e-16,True
2014-06-02,No-arbitrage enforced,-0.3877764868094767,-2.3329999999999997,-2.3329999999999993,4.440892098500626e-16,True
2014-06-03,No-arbitrage enforced,-0.35774844938665873,-2.1790000000000007,-2.179000000000001,-4.440892098500626e-16,True
2014-06-04,No-arbitrage enforced,-0.3519387165408586,-2.1480000000000006,-2.1479999999999992,1.3322676295501878e-15,True
2014-06-05,No-arbitrage enforced,-0.3657377216051739,-2.220999999999999,-2.220999999999999,0.0,True
2014-06-06,No-arbitrage enforced,-0.37744046066333653,-2.2879999999999994,-2.288,-4.440892098500626e-16,True
2014-06-09,No-arbitrage enforced,-0.41399088803207357,-2.467,-2.4669999999999996,4.440892098500626e-16,True
2014-06-10,No-arbitrage enforced,-0.42815584886491864,-2.5379999999999994,-2.538000001772141,-1.7721415446203537e-09,True
2014-06-11,No-arbitrage enforced,-0.45730067518283984,-2.6709999999999994,-2.6710000001788554,-1.7885604108869302e-10,True
2014-06-12,No-arbitrage enforced,-0.4834924379784708,-2.781999999999999,-2.7820000000126615,-1.2662315640454835e-11,True
2014-06-13,No-arbitrage enforced,-0.4816952553978614,-2.778,-2.7780000000173257,-1.7325696433090343e-11,True
2014-06-16,No-arbitrage enforced,-0.48042358541040253,-2.7670000000000003,-2.767000000013927,-1.3926637620897964e-11,True
2014-06-17,No-arbitrage enforced,-0.5349767890609689,-3.0180000000000007,-3.0180000000000096,-8.881784197001252e-15,True
2014-06-18,No-arbitrage enforced,-0.5155732562741442,-2.9530000000000003,-2.953000000000686,-6.856737400084967e-13,True
2014-06-19,No-arbitrage enforced,-0.6781567668544616,-3.8610000000000015,-3.625330945504889,0.23566905449511255,True
2014-06-20,No-arbitrage enforced,-0.6847094492661284,-4.325999999999999,-3.644954731721614,0.6810452682783845,True
2014-06-23,No-arbitrage enforced,-0.6832097067949501,-3.941,-3.6366268783496896,0.3043731216503103,True
2014-06-24,No-arbitrage enforced,-0.643822880610741,-3.4650000000000007,-3.464999999999817,1.8385293287792592e-13,True
2014-06-25,No-arbitrage enforced,-0.57160364686751,-3.1819999999999995,-3.181999999999996,3.552713678800501e-15,True
2014-06-26,No-arbitrage enforced,-0.5955540569785807,-3.281,-3.2809999999955397,4.460432023734029e-12,True
