date,regime,rho,eta,gamma,butterfly_free,calendar_free,arbitrage_free,min_butterfly_g,butterfly_violations,calendar_violations,min_calendar_slope,density_mass_VIX9D,density_mass_VIX,density_mass_VIX3M,density_mass_VIX6M,density_mass_VIX1Y,sufficient_conditions_hold,max_condition_1,max_condition_2,max_density_mass_error,density_valid
2024-04-01,Unconstrained,-0.43562790098098003,1.265196246307268,0.6284771340583136,False,True,False,-0.04144232382644546,3,0,0.001138711068493151,1.0041926533698324,1.0000000010146837,1.0000000627767192,1.0000003036022074,1.0000008012829955,False,0.5400286092767959,17.23453819772833,0.004192653369832433,False
2024-04-02,Unconstrained,-0.3765518091290782,1.265196246307268,0.6284771340583136,True,True,True,0.016016910135623834,0,0,0.0012690396986301373,1.000000000001383,1.0000000011174386,1.0000000580276722,1.000000281700132,1.0000007711895844,False,0.523546303542126,15.648816878840906,7.711895844142447e-07,True
2024-04-03,Unconstrained,-0.32278480358339334,1.265196246307268,0.6284771340583136,True,True,True,0.03207769100314431,0,0,0.0012535975068493155,1.0000000000003033,1.0000000006215648,1.0000000437931584,1.0000002412592797,1.0000007217124152,False,0.5025645806223188,15.474777805637512,7.217124151637222e-07,True
2024-04-04,Unconstrained,-0.3970459457030213,1.265196246307268,0.6284771340583136,True,True,True,0.04501990684629557,0,0,0.0014727831780821919,1.0000000000205858,1.0000000029853127,1.0000000821943835,1.0000003328160028,1.0000008213228828,False,0.5414109130205584,14.326383895275026,8.213228828157781e-07,True
2024-04-05,Unconstrained,-0.39654840178918976,1.265196246307268,0.6284771340583136,True,True,True,0.027485971620060848,0,0,0.001522663726027397,1.0000000000061269,1.0000000025866664,1.0000000824272348,1.0000003338285812,1.0000008239121507,False,0.5421452646008759,15.102513149179023,8.239121507269687e-07,True
2024-04-08,Unconstrained,-0.3579656856943268,1.265196246307268,0.6284771340583136,True,True,True,0.03421181663667079,0,0,0.0013737371506849314,1.0000000000017788,1.0000000013154322,1.0000000609173534,1.0000002826904937,1.0000007695285347,False,0.5206581123505359,15.145717814103252,7.695285346720482e-07,True
2024-04-09,Unconstrained,-0.33694808522098846,1.265196246307268,0.6284771340583136,True,True,True,0.04578814846863431,0,0,0.0013115621917808222,1.0000000000015312,1.00000000100251,1.0000000537631375,1.0000002643096875,1.0000007453333508,False,0.5109911668358352,14.838041031796774,7.453333508156135e-07,True
2024-04-10,Unconstrained,-0.3519059428399803,1.265196246307268,0.6284771340583136,True,True,True,0.05082723919902209,0,0,0.001435505506849315,1.00000000000473,1.0000000016975727,1.0000000671316498,1.0000002948827797,1.000000778683969,False,0.5224796491055667,14.452220864204355,7.786839690826497e-07,True
2024-04-11,Unconstrained,-0.29423479405161984,1.265196246307268,0.6284771340583136,True,True,True,0.058073189448410306,0,0,0.0013313949041095893,1.000000000000513,1.0000000006797753,1.0000000453656792,1.000000238804226,1.0000007111002505,False,0.49587720384261474,14.632722462902935,7.111002504611719e-07,True
2024-04-12,Unconstrained,-0.4035148350932769,1.265196246307268,0.6284771340583136,True,True,True,0.04409015517085381,0,0,0.0017222254520547942,1.0000000000249256,1.0000000045956963,1.000000105674368,1.0000003717752948,1.0000008562808902,False,0.5533834483549646,14.31123891849275,8.56280890193517e-07,True
2024-04-15,Unconstrained,-0.3430758085858954,1.265196246307268,0.6284771340583136,True,True,True,0.09968588502566615,0,0,0.001976709205479452,1.0000000000897837,1.0000000062465204,1.000000111952177,1.0000003715882135,1.000000851045158,False,0.5420285301318426,12.47819203248915,8.510451579013534e-07,True
2024-04-16,Unconstrained,-0.30444527366085955,1.265196246307268,0.6284771340583136,True,True,True,0.10186881476591314,0,0,0.001869918246575342,1.0000000000268878,1.0000000036141072,1.0000000840630472,1.0000003185546693,1.000000791996615,False,0.5191182430860882,12.60363347281175,7.919966149572133e-07,True
2024-04-17,Unconstrained,-0.28587558975963895,1.265196246307268,0.6284771340583136,True,True,True,0.09960920305429874,0,0,0.0019177076712328764,1.000000000010803,1.0000000029473295,1.0000000768924502,1.0000003031595504,1.0000007723457434,False,0.5108856464112373,12.82138337922471,7.723457433606029e-07,True
2024-04-18,Unconstrained,-0.2500576445489239,1.265196246307268,0.6284771340583136,True,True,True,0.11003523865228537,0,0,0.001874726136986301,1.000000000005936,1.0000000020721944,1.0000000645399856,1.000000272558896,1.0000007325167592,False,0.4948503770386896,12.543007081006662,7.325167592497905e-07,True
2024-04-19,Unconstrained,-0.2747081674380475,1.265196246307268,0.6284771340583136,True,True,True,0.10362716597547714,0,0,0.0020667536712328776,1.0000000000096028,1.0000000032873555,1.0000000814859802,1.0000003073204478,1.0000007667725,False,0.5076179397123367,12.699195840591859,7.667724999382841e-07,True
2024-04-22,Unconstrained,-0.24475299245522014,1.265196246307268,0.6284771340583136,True,True,True,0.10855770569543717,0,0,0.0016077768493150692,1.0000000000040923,1.0000000012535917,1.000000049019505,1.000000233359008,1.000000668147779,False,0.4777498731912398,12.647362567174964,6.681477791037338e-07,True
2024-04-23,Unconstrained,-0.29045638470386587,1.265196246307268,0.6284771340583136,True,True,True,0.08165453347510288,0,0,0.0013722521917808215,1.0000000000030553,1.0000000009977321,1.0000000469953705,1.0000002370937557,1.0000006783935218,False,0.48663828392315517,13.601714912187841,6.78393521802434e-07,True
2024-04-24,Unconstrained,-0.28444445759844267,1.265196246307268,0.6284771340583136,True,True,True,0.08419408717156357,0,0,0.0014419041369863018,1.000000000002911,1.0000000010932077,1.0000000477619384,1.000000238600451,1.0000006753982784,False,0.48506303647886917,13.521221316374056,6.753982784157841e-07,True
2024-04-25,Unconstrained,-0.2694619736668064,1.265196246307268,0.6284771340583136,True,True,True,0.08558477178817345,0,0,0.0013253430410958905,1.0000000000016054,1.0000000007071699,1.0000000390253454,1.0000002124959042,1.0000006326361892,False,0.47185563604985997,13.570873713004357,6.326361892128318e-07,True
2024-04-26,Unconstrained,-0.3602779030423918,1.265196246307268,0.6284771340583136,True,True,True,0.03479312522670152,0,0,0.0013260676438356161,1.0000000000020235,1.0000000012330346,1.000000056965543,1.0000002700927393,1.0000007163270872,False,0.5056116752285674,15.112848142748586,7.16327087202373e-07,True
2024-04-29,Unconstrained,-0.3215739356337004,1.265196246307268,0.6284771340583136,True,True,True,0.05638037580280012,0,0,0.0012058789315068494,1.0000000000017968,1.0000000007475438,1.0000000447035788,1.000000236051894,1.000000670778566,False,0.48835192019885343,14.461190168825835,6.707785660253762e-07,True
2024-04-30,Unconstrained,-0.24956519313974318,1.265196246307268,0.6284771340583136,True,True,True,0.10055090494903055,0,0,0.0013286779726027396,1.0000000000024203,1.000000000690497,1.000000037754397,1.0000002023688128,1.0000006171243694,False,0.465307493853898,13.002809454088089,6.171243693842143e-07,True
2024-05-01,Unconstrained,-0.2604224575539039,1.265196246307268,0.6284771340583136,True,True,True,0.08963315225082381,0,0,0.0013225781095890412,1.0000000000015379,1.000000000660759,1.000000039577864,1.0000002172316393,1.0000006319595998,False,0.4705458847308496,13.430571161944085,6.319595997617e-07,True
2024-05-02,Unconstrained,-0.24345055335711985,1.265196246307268,0.6284771340583136,True,True,True,0.08624645431971134,0,0,0.001226765917808219,1.0000000000004665,1.0000000003777811,1.0000000311494466,1.000000190490005,1.00000059501184,False,0.4588063647729756,13.723682271227746,5.950118400210869e-07,True
2024-05-03,Unconstrained,-0.2765245919118403,1.265196246307268,0.6284771340583136,True,True,True,0.03611454265022175,0,0,0.0011406583561643833,0.999999999999899,1.0000000002416105,1.0000000287606698,1.0000001893416148,1.0000005987550582,False,0.4636795196580292,15.726874995431782,5.987550582009504e-07,True
2024-05-06,Unconstrained,-0.2176979158100621,1.265196246307268,0.6284771340583136,True,True,True,0.07698412420004333,0,0,0.0010706386027397258,1.0000000000000457,1.0000000001337583,1.000000019188053,1.0000001506144218,1.0000005369225153,False,0.44063861725156694,14.323359458943667,5.369225153373236e-07,True
2024-05-07,Unconstrained,-0.2574357471765778,1.265196246307268,0.6284771340583136,True,True,True,0.055418820463582194,0,0,0.0010371585205479453,1.0000000000000502,1.0000000001671088,1.0000000233434498,1.0000001705123995,1.0000005736428514,False,0.4548452983153196,15.009922063056656,5.736428514424574e-07,True
2024-05-08,Unconstrained,-0.2522080885997644,1.265196246307268,0.6284771340583136,True,True,True,0.05349618309831437,0,0,0.0010049990136986302,1.0000000000000182,1.0000000001339462,1.0000000222959773,1.000000167313269,1.000000557016314,False,0.449849021481163,15.119130964895996,5.570163139623219e-07,True
2024-05-09,Unconstrained,-0.28930893726705553,1.265196246307268,0.6284771340583136,True,True,True,0.029613737510021255,0,0,0.0009732343561643834,0.9999999999998522,1.0000000001542784,1.000000025399241,1.000000180592777,1.0000005826072078,False,0.46068305594111436,15.939131871975947,5.826072078107813e-07,True
2024-05-10,Unconstrained,-0.2990736046038489,1.265196246307268,0.6284771340583136,True,True,True,0.024284423294989366,0,0,0.0009500447671232876,0.9999999999997863,1.0000000001527274,1.0000000262454716,1.0000001857482583,1.0000006002239628,False,0.4665059147542544,16.129599920417125,6.002239627544981e-07,True
2024-05-13,Unconstrained,-0.33423971755160453,1.265196246307268,0.6284771340583136,True,True,True,0.033005397151607926,0,0,0.0010567460547945208,1.000000000000567,1.000000000438841,1.0000000337209394,1.0000002135494637,1.000000630873883,False,0.4785816572440755,15.348973847293436,6.30873882911942e-07,True
2024-05-14,Unconstrained,-0.34047336321350474,1.265196246307268,0.6284771340583136,True,True,True,0.023998997234697374,0,0,0.001043421123287671,1.0000000000004088,1.000000000412452,1.0000000326227223,1.0000002134065475,1.0000006411967055,False,0.48211265444162055,15.657442343828444,6.41196705508662e-07,True
2024-05-15,Unconstrained,-0.3414122178120218,1.265196246307268,0.6284771340583136,False,True,False,-0.007232767248061225,1,0,0.0009524184657534248,1.0003622666476168,1.0000000002117215,1.0000000264298967,1.0000001973227086,1.0000006131902175,False,0.4742760346105973,16.95286590069671,0.000362266647616849,False
2024-05-16,Unconstrained,-0.44884758835883143,1.265196246307268,0.6284771340583136,False,True,False,-0.07803434336407059,4,0,0.0009716705753424656,1.011662544380748,1.0000000005157046,1.0000000449856843,1.0000002683016618,1.000000714842908,False,0.5140732702674141,18.701992554974435,0.011662544380748097,False
2024-05-17,Unconstrained,-0.3716654130657624,1.265196246307268,0.6284771340583136,False,True,False,-0.0557299780479084,3,0,0.0009510199726027399,1.007724149816102,1.0000000001965808,1.00000002962143,1.0000002133999408,1.00000064279819,False,0.4855446070075613,18.883521131531264,0.007724149816102033,False
2024-05-20,Unconstrained,-0.39420962805500726,1.265196246307268,0.6284771340583136,False,True,False,-0.05340793494710921,3,0,0.0009399306575342464,1.0067686140346719,1.0000000002711726,1.0000000342808852,1.0000002289568908,1.0000006644226127,False,0.4939123412373745,18.371027954424914,0.006768614034671883,False
2024-05-21,Unconstrained,-0.47162388221992163,1.265196246307268,0.6284771340583136,False,True,False,-0.12706503061008756,4,0,0.0009055699726027396,1.0195701746765355,1.0000000004144747,1.0000000452195565,1.000000270874269,1.0000007276214873,False,0.5201096072739129,19.83158016533229,0.019570174676535546,False
2024-05-22,Unconstrained,-0.4879995537573905,1.265196246307268,0.6284771340583136,False,True,False,-0.10484716268207123,4,0,0.0009354593424657533,1.0166088852581747,1.0000000006363416,1.0000000540451566,1.0000002960245973,1.0000007537621731,False,0.5300288860047085,19.047110353641553,0.01660888525817472,False
2024-05-23,Unconstrained,-0.561568380322196,1.265196246307268,0.6284771340583136,False,True,False,-0.1885537023621857,6,0,0.001053252082191781,1.0328961151713023,1.0000000014411683,1.000000078036083,1.000000354791509,1.000000820215209,False,0.560338363193576,20.3197381267744,0.03289611517130231,False
2024-05-24,Unconstrained,-0.605844206495203,1.265196246307268,0.6284771340583136,False,True,False,-0.26738513819130166,10,0,0.0009615457808219178,1.0578031890073027,1.0017880381884043,1.000000078539252,1.0000003668160382,1.0000008362531252,False,0.5713376583311353,22.693862234978678,0.05780318900730275,False
2024-05-28,Unconstrained,-0.5393850882675741,1.265196246307268,0.6284771340583136,False,True,False,-0.14420217960001525,5,0,0.0010453345479452057,1.023705853380175,1.0000000013624812,1.0000000733947394,1.0000003402225077,1.0000007988254174,False,0.5502507568453083,19.376461765217982,0.023705853380175057,False
2024-05-29,Unconstrained,-0.5543818954402258,1.265196246307268,0.6284771340583136,False,True,False,-0.11019248220453527,5,0,0.0012326298904109586,1.0170297355418416,1.0000000031129108,1.0000000934223772,1.0000003762634055,1.00000082837489,False,0.5626854880345208,18.08621389755938,0.017029735541841617,False
2024-05-30,Unconstrained,-0.4494544037772193,1.265196246307268,0.6284771340583136,False,True,False,-0.027920607639247502,3,0,0.0012601662739726025,1.0027959318798083,1.0000000017545188,1.0000000674170793,1.0000003075344002,1.000000749133418,False,0.524901051206458,16.69948314932109,0.002795931879808311,False
2024-05-31,Unconstrained,-0.4585210909502721,1.265196246307268,0.6284771340583136,False,True,False,-0.07340038670905281,4,0,0.0010356138082191781,1.0098790393911914,1.0000000007718308,1.0000000536100893,1.000000281435146,1.0000007249726965,False,0.5181128808288311,18.220674747362857,0.009879039391191391,False
2024-06-03,Unconstrained,-0.32321217609827824,1.265196246307268,0.6284771340583136,True,True,True,0.041842188447261494,0,0,0.0009355534520547942,1.0000000000005946,1.0000000002876799,1.0000000310466337,1.0000002023300396,1.0000006108509338,False,0.471881167732335,15.1090882885944,6.10850933835394e-07,True
2024-06-04,Unconstrained,-0.31267625794462905,1.265196246307268,0.6284771340583136,True,True,True,0.051695034098280454,0,0,0.0009206307945205482,1.0000000000007392,1.0000000002704517,1.0000000302873748,1.0000001998891588,1.0000006082961597,False,0.47012158682366495,14.78764425960621,6.082961596654002e-07,True
2024-06-05,Unconstrained,-0.35269000357254465,1.265196246307268,0.6284771340583136,True,True,True,0.027854535789409454,0,0,0.0008285003013698628,1.0000000000009692,1.0000000002675655,1.0000000327593732,1.0000002148498965,1.0000006294505106,False,0.47995508939781956,15.400163908838257,6.294505106030357e-07,True
2024-06-06,Unconstrained,-0.33597945037089405,1.265196246307268,0.6284771340583136,True,True,True,0.028514355071104266,0,0,0.0008533490136986298,1.0000000000004534,1.000000000221736,1.0000000302509708,1.00000020527962,1.000000612791622,False,0.473654901681006,15.509294894557495,6.127916218900964e-07,True
2024-06-07,Unconstrained,-0.3267614703113864,1.265196246307268,0.6284771340583136,True,True,True,0.017878034554116615,0,0,0.0008524909315068493,1.0000000000001443,1.0000000001548062,1.0000000276447114,1.000000196834769,1.0000005977183681,False,0.4685423523270717,16.11925369042793,5.977183681338261e-07,True
2024-06-10,Unconstrained,-0.3555404401434264,1.265196246307268,0.6284771340583136,True,True,True,0.010762858566999808,0,0,0.0009268836986301373,1.000000000000318,1.000000000296805,1.0000000338719657,1.0000002189605737,1.000000628772025,False,0.4800250501133904,16.122582135312978,6.287720248909778e-07,True
2024-06-11,Unconstrained,-0.402023210015029,1.265196246307268,0.6284771340583136,False,True,False,-0.012865340128125471,2,0,0.0009487514794520547,1.0010765911583939,1.00000000047483,1.0000000402718607,1.0000002443514175,1.0000006661563592,False,0.4951208393799828,16.662102815778447,0.0010765911583938692,False
2024-06-12,Unconstrained,-0.49453703768979024,1.265196246307268,0.6284771340583136,False,True,False,-0.13724092613537608,4,0,0.000924769315068493,1.0217653537005489,1.0000000005624397,1.0000000522528705,1.0000002940737633,1.0000007426308584,False,0.5269596888149624,19.81923011124444,0.021765353700548884,False
2024-06-13,Unconstrained,-0.8007200880164058,1.265196246307268,0.6284771340583136,False,True,False,-0.6059180755189701,17,0,0.0009111787397260272,1.1334350690576027,1.0442997519618764,1.0000001360660584,1.0000005044125917,1.000000874906296,False,0.6359196018285048,24.02251624824115,0.13343506905760272,False
2024-06-14,Unconstrained,-0.6321643908840525,1.265196246307268,0.6284771340583136,False,True,False,-0.2518909853024125,10,0,0.0010189775342465748,1.0497118606796065,1.0022832598459437,1.0000001018761715,1.0000004211068043,1.0000008583611446,False,0.5840917534608338,21.02883952063282,0.049711860679606534,False
2024-06-17,Unconstrained,-0.5732714325148331,1.265196246307268,0.6284771340583136,False,True,False,-0.1661394050752095,5,0,0.0009846034520547945,1.028194727797631,1.0000000015356534,1.0000000837713439,1.000000378500042,1.0000008223621826,False,0.5623633768199238,19.432862858080256,0.028194727797631103,False
2024-06-18,Unconstrained,-0.37154786129848033,1.265196246307268,0.6284771340583136,False,True,False,-0.03100323802062859,2,0,0.0009385781917808222,1.0027605153855081,1.0000000002486193,1.0000000375426399,1.0000002420016796,1.0000006610409546,False,0.4908266592113122,17.572707268797423,0.0027605153855081443,False
2024-06-20,Unconstrained,-0.4717334871349237,1.265196246307268,0.6284771340583136,False,True,False,-0.0705144501946902,4,0,0.0010728289315068494,1.0089741214746704,1.0000000010599637,1.0000000697384779,1.0000003384007268,1.0000007791640477,False,0.5368062093201985,17.858224816487223,0.00897412147467036,False
2024-06-21,Unconstrained,-0.5344822927525947,1.265196246307268,0.6284771340583136,False,True,False,-0.15721718060267414,5,0,0.0011359193424657537,1.0260092695920986,1.00000000155337,1.000000081492126,1.0000003750791988,1.000000828390975,False,0.5605339240011865,19.807381152703837,0.026009269592098594,False
2024-06-24,Unconstrained,-0.4460382980353011,1.265196246307268,0.6284771340583136,False,True,False,-0.06320010334291966,4,0,0.0011153772328767121,1.0077633790545717,1.0000000009063619,1.0000000602796888,1.0000003173916996,1.000000768172818,False,0.530598576224013,17.94653877677133,0.007763379054571695,False
2024-06-25,Unconstrained,-0.4328028787853254,1.265196246307268,0.6284771340583136,False,True,False,-0.06684656456148046,4,0,0.0010512542465753421,1.0089578181964884,1.000000000602743,1.0000000513923104,1.0000002933598873,1.0000007350786717,False,0.5188709181097159,18.374531906385947,0.008957818196488443,False
2024-06-26,Unconstrained,-0.38169022291713894,1.265196246307268,0.6284771340583136,False,True,False,-0.046885761423664234,3,0,0.0010221737260273972,1.005500647595168,1.0000000003257385,1.0000000395362276,1.0000002565840205,1.0000006897065692,False,0.500171186807646,18.2238742887165,0.005500647595167996,False
2024-06-27,Unconstrained,-0.3734218202606356,1.265196246307268,0.6284771340583136,False,True,False,-0.0426998644172817,3,0,0.0009600457808219178,1.0047749052229622,1.0000000002417218,1.0000000346424986,1.000000240269403,1.0000006673077497,False,0.49282563891335956,18.132572516086885,0.0047749052229622,False
2024-06-28,Unconstrained,-0.35693457093542086,1.265196246307268,0.6284771340583136,False,True,False,-0.03295198698475837,3,0,0.000998022904109589,1.003182079616604,1.0000000002420304,1.0000000331938197,1.00000023112305,1.0000006569187025,False,0.4882202048929263,17.871140393773086,0.0031820796166039944,False
2024-07-01,Unconstrained,-0.4141306325912763,1.265196246307268,0.6284771340583136,False,True,False,-0.05864530231185152,3,0,0.0009327857260273973,1.007453289711012,1.0000000003382215,1.00000003847068,1.000000255913306,1.000000691884351,False,0.5039125464009034,18.279612394363713,0.007453289711012001,False
2024-07-02,Unconstrained,-0.43363273592827223,1.265196246307268,0.6284771340583136,False,True,False,-0.07407156045984552,4,0,0.0009124347945205478,1.011230935613755,1.0000000003459744,1.0000000394006123,1.0000002617318993,1.0000007024137056,False,0.5088738258768758,18.826229313979844,0.011230935613754989,False
2024-07-03,Unconstrained,-0.4621328750308548,1.265196246307268,0.6284771340583136,False,True,False,-0.09541162821250111,4,0,0.000918021205479452,1.0146356030976145,1.0000000004543195,1.0000000445188286,1.0000002810067379,1.0000007280098808,False,0.519395900914405,19.089642015341873,0.014635603097614469,False
2024-07-05,Unconstrained,-0.4915597711446041,1.265196246307268,0.6284771340583136,False,True,False,-0.12043215759746871,4,0,0.0009920019452054796,1.018900903999133,1.0000000007416596,1.0000000554569635,1.0000003079961712,1.0000007547479863,False,0.5306768013110041,19.390281202973476,0.018900903999133023,False
2024-07-08,Unconstrained,-0.45998264913621506,1.265196246307268,0.6284771340583136,False,True,False,-0.08326713024931354,4,0,0.0009565984931506847,1.0127911890298749,1.0000000005433636,1.0000000481238462,1.0000002842460853,1.0000007249214546,False,0.518226835758425,18.7666189173955,0.012791189029874861,False
2024-07-09,Unconstrained,-0.5092212317284085,1.265196246307268,0.6284771340583136,False,True,False,-0.12720116479132831,4,0,0.0009819490684931506,1.0202855895300642,1.0000000008590835,1.000000059962706,1.0000003227970022,1.0000007712302543,False,0.5377972136626368,19.345572607805426,0.020285589530064208,False
2024-07-10,Unconstrained,-0.6603025330411475,1.265196246307268,0.6284771340583136,False,True,False,-0.25884366489363086,13,0,0.0010021027397260273,1.0505005772091094,1.004759161661524,1.0000001014791107,1.000000427858008,1.00000086712854,False,0.5920936280911463,20.45504689622163,0.05050057720910939,False
2024-07-11,Unconstrained,-0.5393850882675741,1.265196246307268,0.6284771340583136,False,True,False,-0.1472188844732159,5,0,0.0010504231232876715,1.0242467825540384,1.0000000013624812,1.0000000723814597,1.0000003544783223,1.0000008129252658,False,0.5553502321129467,19.454861543977263,0.02424678255403845,False
2024-07-12,Unconstrained,-0.5039857974785865,1.265196246307268,0.6284771340583136,False,True,False,-0.14112336699926675,4,0,0.0010015960273972602,1.022616598710683,1.000000000801059,1.000000058461199,1.0000003207346833,1.0000007751608417,False,0.5386371433105581,19.798180260262153,0.022616598710683,False
2024-07-15,Unconstrained,-0.44847621216889194,1.265196246307268,0.6284771340583136,False,True,False,-0.05855533129753636,4,0,0.0010490028493150682,1.006851662560432,1.0000000008117,1.0000000548595789,1.0000002961183017,1.0000007457933715,False,0.5237500714575543,17.709169718893854,0.006851662560432015,False
2024-07-16,Unconstrained,-0.5286815154017624,1.265196246307268,0.6284771340583136,False,True,False,-0.12273572361798035,5,0,0.0010866090410958902,1.020162816656454,1.000000001486633,1.0000000745328659,1.0000003551850518,1.0000008087719165,False,0.5527512610846799,18.997007339917975,0.02016281665645403,False
2024-07-17,Unconstrained,-0.44559753974868005,1.265196246307268,0.6284771340583136,False,True,False,-0.036751354977422074,3,0,0.0012962853698630138,1.0036805586574442,1.0000000017175912,1.000000070078793,1.0000003251115888,1.0000007696691842,False,0.5310289780281355,16.984107668202487,0.0036805586574442106,False
2024-07-18,Unconstrained,-0.5723506781357685,1.265196246307268,0.6284771340583136,False,True,False,-0.09843842218994348,5,0,0.0015383169863013694,1.0140630641211819,1.0000000070767845,1.0000001273629537,1.0000004411785,1.0000008736242454,False,0.583371238776826,17.32968359006682,0.014063064121181856,False
2024-07-19,Unconstrained,-0.484359810189687,1.265196246307268,0.6284771340583136,False,True,False,-0.02929100361670793,3,0,0.001685341808219178,1.0027672297853303,1.0000000054963007,1.0000001108973597,1.0000003979543233,1.0000008326813825,False,0.5563556884382855,16.281327052013797,0.002767229785330283,False
2024-07-22,Unconstrained,-0.3672326810735351,1.265196246307268,0.6284771340583136,True,True,True,0.03297080987324863,0,0,0.0012878208493150686,1.0000000000024587,1.000000001221034,1.0000000558462552,1.0000002791789053,1.0000007064812568,False,0.5035477955854953,15.126555852388973,7.064812568291501e-07,True
2024-07-23,Unconstrained,-0.3043881953997262,1.265196246307268,0.6284771340583136,True,True,True,0.05827790067558,0,0,0.001254598109589041,1.000000000000902,1.000000000666008,1.0000000414459593,1.000000236401038,1.0000006503000722,False,0.4807579260488676,14.522508419746078,6.503000722357655e-07,True
2024-07-24,Unconstrained,-0.32057687803854973,1.265196246307268,0.6284771340583136,True,True,True,0.10045022878513174,0,0,0.001709164684931507,1.0000000000435083,1.0000000035270942,1.0000000819435457,1.0000003187332485,1.0000007325559674,False,0.5052638866412404,12.57551882353651,7.32555967442039e-07,True
2024-07-25,Unconstrained,-0.28422541801208456,1.265196246307268,0.6284771340583136,True,True,True,0.11304892573863065,0,0,0.0018322346301369863,1.0000000000296327,1.0000000032049123,1.0000000750441336,1.0000002989758145,1.0000007089908898,False,0.493927981990264,12.21981023597308,7.089908897750519e-07,True
2024-07-26,Unconstrained,-0.24361537952309142,1.265196246307268,0.6284771340583136,True,True,True,0.10431833120133074,0,0,0.0015111720821917812,1.000000000002503,1.000000000956278,1.000000043984523,1.0000002284497878,1.0000006101839014,False,0.4627546601416595,12.881305223798547,6.101839014061028e-07,True
2024-07-29,Unconstrained,-0.21049086033805928,1.265196246307268,0.6284771340583136,True,True,True,0.1192192014775329,0,0,0.0015192030410958908,1.0000000000024345,1.0000000007937455,1.0000000365520505,1.0000002032004556,1.0000005709206445,False,0.44845664743304275,12.321077699221648,5.709206445381199e-07,True
2024-07-30,Unconstrained,-0.19373899098638656,1.265196246307268,0.6284771340583136,True,True,True,0.1348509380622345,0,0,0.0016912857534246576,1.000000000005512,1.0000000011417807,1.0000000423571633,1.000000213885066,1.000000582269518,False,0.44903920208110004,11.640427200913901,5.822695179347193e-07,True
2024-07-31,Unconstrained,-0.3083852423941463,1.265196246307268,0.6284771340583136,True,True,True,0.07719867030795674,0,0,0.0015277444109589033,1.000000000004707,1.0000000015922406,1.0000000549965353,1.0000002551161007,1.0000006461822328,False,0.48008918415928176,13.678436727938012,6.461822328329703e-07,True
2024-08-01,Unconstrained,-0.258142699994354,1.265196246307268,0.6284771340583136,True,True,True,0.11946730425013566,0,0,0.0018989968767123286,1.000000000018668,1.0000000027829834,1.0000000743677195,1.000000285349261,1.0000006761982139,False,0.48171246384584165,12.059723503591876,6.761982138669964e-07,True
2024-08-02,Unconstrained,-0.426013004258467,1.265196246307268,0.6284771340583136,True,True,True,0.08608818857210461,0,0,0.0031568652328767123,1.0000000005448126,1.0000000294703648,1.000000255728413,1.000000564243385,1.0000009315916896,False,0.5834421878122287,12.480386722282365,9.315916895680232e-07,True
2024-08-05,Unconstrained,-0.9945306925165008,1.265196246307268,0.6284771340583136,False,True,False,-0.7487659996965119,41,0,0.00771246304109589,1.1522167582592344,1.0407026744809198,1.0000007719768964,0.9999975175698506,0.9999739131516203,False,0.9143750099396044,12.74543391978932,0.15221675825923442,False
2024-08-06,Unconstrained,-0.7534003382524138,1.265196246307268,0.6284771340583136,False,True,False,-0.0677913626476259,8,0,0.004247347643835617,1.0089463952968203,1.0000001717007585,1.0000006111919413,1.0000008812836767,0.9999996336140591,False,0.751558177315749,13.726020541942276,0.008946395296820286,False
2024-08-07,Unconstrained,-0.8339806919944233,1.265196246307268,0.6284771340583136,False,True,False,-0.17212731850271212,12,0,0.0042639305753424655,1.0300537650684778,1.000000208112165,1.0000006740412977,1.0000008540311018,0.9999978795505342,False,0.7890910861443627,14.272879982381603,0.03005376506847779,False
2024-08-08,Unconstrained,-0.6881318134159646,1.265196246307268,0.6284771340583136,False,True,False,-0.06255931668870225,6,0,0.003243296712328767,1.0077774365645977,1.000000084132358,1.0000004617367597,1.0000007921640357,1.0000005430247132,False,0.7094972591348014,14.585119058103507,0.007777436564597728,False
2024-08-09,Unconstrained,-0.4925914422305952,1.265196246307268,0.6284771340583136,True,True,True,0.02917078746400624,0,0,0.0024182122191780822,1.0000000002480616,1.0000000196802548,1.0000002276476012,1.0000005447880496,1.0000009368336475,False,0.5996488222097652,14.114652687336033,9.368336475468197e-07,True
2024-08-12,Unconstrained,-0.4146587603157656,1.265196246307268,0.6284771340583136,True,True,True,0.08060969472916651,0,0,0.002340478191780822,1.0000000002900908,1.0000000146607817,1.0000001978191582,1.0000004889121632,1.000000898492867,False,0.569260825540868,12.77992944505539,8.984928669963921e-07,True
2024-08-13,Unconstrained,-0.44259346042439973,1.265196246307268,0.6284771340583136,True,True,True,0.038967680994228086,0,0,0.0018483364109589035,1.0000000000762894,1.0000000077695472,1.0000001627351007,1.0000004438878365,1.0000008715816504,False,0.5644147697340969,14.195303370253026,8.715816504079044e-07,True
2024-08-14,Unconstrained,-0.3844229272017121,1.265196246307268,0.6284771340583136,True,True,True,0.03602615911602426,0,0,0.001539607150684932,1.000000000006874,1.000000002557079,1.000000104143612,1.0000003486518667,1.000000807424327,False,0.5354149652544132,14.80948357526783,8.074243269540204e-07,True
